Airport Code,Latitude,Longitude
WLK,66.6,-159.983333
KKI,60.916667,-161.433333
SSA,12.911111,-38.331111
LTC,9.416667,16.016667
FLC,-34.983333,150.6
HIS,-20.066667,148.866667
COO,6.35,2.383333
AXU,14.120833,38.7125
OPA,66.416667,-16.483333
RJI,33.368611,74.3025
FYU,66.566667,-145.266667
ZKP,-12.566667,27.9
CCG,31.4,-102.35
LNK,40.850833,-96.759167
XSM,38.283333,-76.633333
GZI,33.0,68.416667
XGN,-16.75,14.967222
BVI,-25.8975,139.3475
YBL,49.95,-125.266667
YGE,50.083333,-124.95
ZSW,54.286111,-130.45
AAA,-17.416667,-145.5
XYA,-9.066667,159.233333
HAW,51.816667,-4.966667
MTB,8.083333,-75.341667
MGX,-2.25,11.0
BWE,52.319167,10.556111
PVY,59.316667,-154.916667
AAK,0.216667,174.0
TMI,27.3,87.2
WGB,30.0,73.25
TUE,9.45,-78.566667
NUX,66.083333,76.516667
CLN,-7.35,-47.433333
YVC,55.083333,-105.333333
AKB,52.2,-174.2
BSQ,31.363889,-109.881111
MBU,-9.733333,160.75
WHF,21.367222,34.453056
SQD,41.666667,35.0
SYI,35.566667,-86.45
BDB,-24.903889,152.318611
MIP,30.6,34.8
XRJ,41.966667,12.666667
BII,11.5,165.55
FYV,36.0,-94.166667
EUF,31.95,-85.133333
AOK,35.5,27.233333
HDR,46.483333,24.833333
ILP,-22.583333,167.45
TJM,57.189444,68.324167
NCN,60.001111,-148.008333
BCR,-8.633333,-67.416667
HRZ,-27.616667,-54.316667
YXY,60.709444,-135.067222
MDX,-29.216944,-58.083333
FHZ,-16.0,-140.0
LPT,18.3,99.516667
CBG,52.2,0.183333
HLR,31.138611,-97.714444
GAM,63.766667,-171.75
OJC,38.85,-94.733333
AIZ,38.1,-92.55
WMH,36.366667,-92.466667
TDG,9.083333,126.083333
EGO,50.633333,36.65
BPY,-16.75,44.483333
AMR,7.083333,171.683333
ABP,-6.066667,141.1
TOF,56.383333,85.2
VHM,64.616667,16.65
DCT,22.183333,-75.733333
KKZ,11.633333,102.966667
HEE,34.583333,-90.666667
MZL,5.083333,-75.666667
MGO,-1.733333,10.216667
MVG,0.083332999999999,11.083333
PPR,0.833333,100.366667
MBB,-21.25,119.583333
BAT,-20.583611,-48.585278
BIR,26.434722,87.283333
AID,32.4,34.866667
IUS,-5.816667,155.166667
AYI,-0.383333,-72.266667
EWO,-0.883332999999999,14.8
FWA,41.116667,-85.116667
BRO,25.916667,-97.416667
STB,9.033333,-71.95
TGR,33.1,6.066667
MBW,-37.975833,145.102222
NRY,-16.083333,129.341667
WLL,-17.216667,137.916667
YNN,-21.416667,120.166667
GCM,19.292778,-81.357778
KAW,10.05,98.533333
NRN,51.2075,6.773333
SDC,3.0,-59.516667
STV,21.114167,72.741667
NSH,36.666667,51.466667
OKJ,34.583333,133.933333
GSS,-25.116667,30.8
BSI,40.433333,-79.266667
KTS,65.333333,-166.483333
CDL,65.9,-161.916667
IAH,29.984444,-95.341389
AZO,42.235,-85.551944
RSL,38.883333,-98.85
HPN,41.066667,-73.7
CUT,-38.966667,-69.25
LGG,50.636389,5.442778
DGA,17.183333,-88.583333
BRA,-12.05,-45.0
YBK,64.3,-96.083333
JIU,29.733333000000000,115.983333
TUJ,9.55,38.683333
HEM,60.258333,25.05
SPJ,37.936389,23.944444
AKQ,-4.616667,105.233333
AWZ,31.216667,48.666667
EGI,45.660833,18.418611
DNS,41.983333,-95.383333
FSK,37.8,-94.766667
RUI,33.416667,-105.583333
SLN,38.816667,-97.566667
BNF,57.083333,-134.816667
PUZ,14.047222,-83.386667
CEB,10.3075,125.979444
YLD,47.833333,-83.4
LOU,38.227778,-85.663611
CDH,33.616667,-92.766667
MHM,55.583333,-3.016667
RIB,-11.016667,-66.083333
SLP,22.183333,-100.983333
CMZ,-25.316667,32.966667
CMV,-36.75,175.5
KGM,-5.183333,39.783333
MEZ,-22.366667,29.983333
ZRH,47.464722,8.549167
BTT,66.916667,-151.516667
YZX,44.983333,-64.916667
MHQ,60.116667,19.9
LNF,-4.866667,141.216667
SMA,36.971389,-25.170556
PRI,-4.316667,55.733333
MER,37.380556,-120.568056
GAB,38.866667,-117.916667
HAY,65.2,-161.15
CRH,-27.65,151.95
NUR,-31.433333,130.916667
ZAY,51.216667,4.416667
APX,-23.383333,-51.95
NOO,-9.083333,147.033333
SJI,12.366667,121.033333
PVS,64.383333,173.3
CPT,-33.964722,18.601667
FAK,57.530556,-135.216667
AKN,58.516667,-156.633333
EWR,40.6925,-74.168611
SAD,32.85,-109.633333
SEA,47.448889,-122.309444
HUE,14.25,36.583333
OBI,-1.866667,-55.533333
NAR,6.2,-74.616667
COH,26.333333,89.466667
NKO,-16.566667,44.466667
LIK,9.816667,169.316667
JMO,28.783333,83.733333
ROC,43.118889,-77.6725
MDW,41.783333,-87.75
RSJ,48.633333,-122.85
WMC,40.966667,-117.733333
LZN,11.8,-16.05
IPW,52.033333,1.2
LWC,38.95,-95.283333
MKL,35.6,-88.915556
WBU,40.033333,-105.233333
PPM,26.233333,-80.127778
MJK,-25.8,113.716667
SHJ,25.328611,55.517222
ATK,70.466667,-157.333333
SPE,4.716667,116.466667
HAL,-19.966667,13.066667
TDA,5.416667,-71.666667
UVL,25.456944,30.570278
IXI,27.266667000000000,94.1
AGD,-1.383333,133.866667
RKW,35.916667,-84.683333
TYZ,56.15,-1.666667
HMR,60.8,11.1
WBM,-5.566667,143.716667
YTN,50.416667,-64.666667
ADO,-30.437778,137.137222
BKQ,-24.416667,145.416667
CAZ,-31.533333,145.8
ORU,-17.95,-67.1
ACH,47.483333,9.55
JER,49.208056,-2.195556
HRO,36.228333,-93.109722
DLN,45.216667,-112.633333
GOO,-28.521389,150.320278
ISA,-20.666667,139.466667
FOR,-3.776389,-38.5325
PLB,44.683333,-73.516667
CVR,34.016667,-118.4
KUY,57.634444,-153.998333
MSY,29.993333,-90.258056
SLE,44.916667,-123.0
VER,19.133333,-96.2
KAS,-28.0,18.716667
XBL,8.45,36.333333
EAB,15.3,43.966667
RUR,-22.433333,-151.333333
KZG,49.733333,10.2
KOD,-0.266667,116.583333
VIQ,-8.883333,126.366667
UKA,-4.296389,39.571111
AOU,14.8,106.816667
PBU,27.333333,97.416667
UCA,43.15,-75.383333
LPI,58.4,15.516667
FSS,57.65,-3.566667
JAA,34.4,70.5
IRJ,-29.381667,-66.795833
KUR,38.4,71.116667
GAL,64.716667,-156.933333
GOF,43.816667,12.8
RLG,54.118333,12.125278
SQR,-2.531111,121.357778
LBU,5.3,115.25
RNP,11.15,166.883333
FLG,35.133333,-111.683333
FEG,40.383333,71.766667
KSU,63.116667,7.85
KRK,50.2,19.983333
CVU,39.7,-31.1
UNN,9.852778,98.629167
RGA,-53.783333,-67.766667
MAO,-3.038611,-60.047222
YGL,53.583333,-77.683333
ZFN,64.9,-125.583333
IRP,2.783333,27.65
LMT,42.166667,-121.733333
MCL,63.733333,-148.9
BBB,45.316667,-95.6
JSG,8.45,-73.916667
ZBD,28.739167,118.622778
LMC,3.316667,-73.9
BEV,31.25,34.8
PEY,-31.916667,133.016667
YSJ,45.316667,-65.883333
PCB,-6.336944,106.764444
PGC,39.0,-79.116667
KPO,35.983333,129.416667
UDO,19.133333,103.816667
GUV,-6.283333,142.416667
SGC,61.233333,73.333333
LPA,27.931944,-15.386667
SRG,-6.983333,110.383333
ANZ,-25.083333,132.166667
HVB,-25.0,153.0
TEG,11.78,-0.369722
YBB,68.886111,-89.85
UJE,9.083333,165.666667
KVG,-2.566667,150.816667
KBA,9.583333,-11.55
PMS,34.566667,38.3
ZAG,45.733333,16.066667
TMH,40.0,104.65
LFM,27.372778,53.188889
LBF,41.133333,-100.7
NQA,35.356667,-89.870278
LSV,36.236111,-115.034167
ARO,8.866667,-76.433333
PLM,-2.9,104.7
UNI,12.616667,-61.433333
DAY,39.75,-84.183333
TRL,-21.8,121.033333
SIR,46.172222,7.214167
RUA,3.05,30.9
MGI,11.116944,124.466944
MMZ,35.916667,64.733333
MQA,-19.833333,120.833333
KDF,7.8,15.65
WEI,-12.678333,141.925
XMH,-14.433333,-146.066667
ZSU,56.966667,-5.333333
SMG,-11.983333,-77.0
ASI,-7.969722,-14.393611
BKF,58.554722,-155.7775
VGG,62.533333,11.066667
RMP,65.5,-150.15
ANP,38.983333,-76.5
CKN,47.85,-96.616667
TGS,-24.616667,32.416667
BGC,41.816667,-6.75
UER,38.683333,-4.116667
CEM,65.566667,-144.783333
FEW,32.9875,65.124167
DPO,-41.166667,146.416667
GLT,-23.8,151.25
SCY,-0.910277999999999,-89.6175
POX,49.096667,2.040833
FMM,47.988889,10.239444
CJB,11.03,77.043333
KWJ,35.116667,126.816667
CYX,68.75,161.35
POF,36.75,-90.5
ANR,51.189444,4.460278
BZE,17.533333,-88.3
NOI,44.75,37.75
VGO,42.216667,-8.616667
MDS,21.783333,-71.766667
ULU,2.783333,32.3
BHI,-38.716667,-62.183333
TSV,-19.2525,146.765278
ROO,-16.433333,-54.716667
YWG,49.91,-97.24
AOD,11.466667,19.283333
PAA,16.883333,97.666667
PQI,46.683333,-68.05
TTD,54.083333,-1.166667
RWF,44.533333,-95.116667
MTK,3.116667,172.8
HOK,-18.366667,130.666667
BNU,-26.933333,-49.05
AKV,60.733333,-78.583333
SEU,-2.416667,34.833333
VSG,48.566667,39.333333
HUY,53.574444,-0.350833
JUP,-32.266667,27.183333
LFN,36.1,-78.3
TPT,6.492222,-8.860278
IMG,-18.4,35.0
SGU,37.083333,-113.6
RSW,26.542222,-81.755278
STG,56.6,-169.533333
YAU,61.662778,-73.321389
KCS,24.383333,131.683333
LKO,26.766667000000000,80.883333
BSV,-7.233333,141.083333
INV,57.533333,-4.05
BRR,57.016667,-7.433333
BKX,44.3,-96.816667
BUJ,35.3325,4.206389
MFS,1.033333,-72.133333
LDU,5.05,118.316667
KKN,69.716667,29.9
FSD,43.581944,-96.741944
COY,-21.8,117.766667
HGD,-20.833333,144.2
PWN,22.833333,-74.35
ECR,2.5,-78.008333
DJM,-2.533333,14.75
UCK,50.75,25.333333
FNB,53.6,13.3
RBT,2.333333,37.983333
TTA,-11.175833,-76.970833
KOC,-20.5,164.416667
WRI,40.015556,-74.593611
ICL,40.733333,-95.033333
SQI,41.733333,-89.683333
CGQ,43.916667,125.333333
HSN,29.935,122.359167
UIP,47.966667,-4.166667
TJN,-15.816667,-1.2
MKB,0.966666999999999,13.95
HHN,49.948611,7.263889
AOJ,40.733333,140.7
CMI,40.033333,-88.283333
AMF,-4.166667,141.666667
PIO,-13.745,-76.220278
VSE,40.65,-7.916667
NST,8.433333,99.966667
MTE,-2.016667,-54.066667
YEV,68.304167,-133.482778
MYY,4.452778,114.0
JEJ,7.583333,168.916667
WGN,-35.166667,173.966667
BNM,-9.083333,147.5
LGP,13.166667,123.733333
MNY,-7.35,155.5
EBS,42.466667,-93.8
YCU,35.183333,111.05
TXU,4.4,-7.35
UMD,70.666667,-52.0
BBT,4.216667,15.783333
MZT,23.233333,-106.416667
OGE,-6.433333,147.333333
SBZ,45.783333,24.1
GIZ,16.933611,42.566944
HOG,20.5,-76.233333
KAC,37.033333,41.083333
BTY,52.9,-1.783333000000000
MTJ,38.509722,-107.894167
QGQ,67.933333,-53.583333
PKM,8.333333,-59.633333
CXF,67.266667,-150.166667
JCE,-17.916667,142.05
JOR,33.791667,-117.875
OBX,-7.583333,141.333333
OUE,1.533333000000000,16.05
RUV,15.833333,-90.333333
LRA,39.65,22.45
RBU,-20.766667000000000,117.15
SHQ,-27.951944,153.417778
EFL,38.1175,20.500278
PFJ,65.6,-23.983333
SYJ,29.5,55.5
IIN,30.833333,131.008333
OKD,43.133333,141.383333
KAT,-35.066667,173.283333
DOF,55.2125,-132.266667
MJD,27.166667,68.008333
VKO,55.583333,37.266667
GLO,51.894167,-2.167222000000000
XES,42.566667,-88.416667
TUV,9.068611,-62.049167
KWV,-6.183333,155.333333
ENI,11.205556,119.412778
PLI,12.583333,-61.383333
HDS,-24.368611,31.048611
AXN,45.783333,-95.266667
BFD,41.8,-78.633333
WWD,39.0,-74.916667
HAR,40.215833,-76.851944
HRB,46.016667,126.583333
HEL,60.317222,24.963333
YNM,49.766667,-77.8
DNG,13.662778,122.3275
MIN,-32.833333,135.133333
YYQ,58.739167,-94.065
CZW,50.816667,19.1
NCS,-27.75,30.0
ISW,44.766667,-89.677778
IMB,5.716667,-60.283333
LUW,-0.933333,122.783333
RJN,30.297778,56.051111
ROW,33.416667,-104.55
OLS,31.333333,-110.933333
JDN,47.316667,-106.916667
ORT,62.95,-141.95
CDN,34.266667,-80.6
DLY,-18.7,169.15
SAL,13.440833,-89.055833
ZVM,49.466667,-96.833333
RHA,65.333333,-20.583333
BMU,-8.466667,118.716667
BHW,32.083611,72.671111
RMN,-5.883333,141.266667
NLE,41.85,-86.216667
TAD,5.416667,-71.666667
SSU,61.833333,-1.833333
YPY,58.7,-111.15
GBP,-16.55,143.666667
HUK,-23.983333,21.75
EYP,5.35,-72.383333
KIQ,-7.633333,147.083333
CRZ,39.083333,63.616667
PPW,59.416667,-2.75
ANB,33.588056,-85.858056
BBW,41.4,-99.633333
LMA,63.883333,-152.316667
NRT,35.763889,140.391667
GRM,47.75,-91.333333
NDP,30.526944,-87.198056
MSO,46.916667,-114.083333
MVN,38.316667,-88.866667
KKC,16.45,102.833333
ATS,32.85,-104.466667
ICA,4.333333,-61.733333
BXO,11.883333,-15.65
KAR,5.883333,-60.616667
KEF,63.983333,-22.6
NYK,0.066666999999999,37.033333
MFR,42.366667,-122.866667
SRC,35.25,-91.733333
SZK,-24.960833,31.588611
AGS,33.366667,-81.966667
OZR,53.116667,22.45
GIF,28.066667,-81.75
MHU,-37.166667,146.166667
BCV,17.25,-88.766667
MZE,17.25,-89.6
UPR,-8.533333,142.633333
HTA,52.033333,113.3
JOK,56.716667,47.9
SEZ,-4.674444,55.521944
VDE,27.816667,-17.883333
PTZ,-1.516667,-78.041667
WTD,26.683333,-78.983333
LEP,-21.516111,-42.654722
YTA,45.864444,-77.251667
TNJ,0.922778,104.532222
CKK,36.283333,-91.5
KVL,67.733333,-164.666667
TKN,33.95,131.316667
KOV,53.316667,69.4
ILK,-19.75,48.816667
CJS,31.666667,-106.433333
ADI,-22.4,15.0
IOP,-8.366667,147.85
KQL,-5.666667,144.8
SBC,-5.316667,141.75
KSZ,61.233333,46.7
WLN,55.866667,-133.216667
CBL,8.133333,-63.533333
SOM,8.945278,-64.151111
LCF,15.816667,-88.75
OKI,36.166667,133.316667
NAT,-5.833333,-35.2
BGP,-2.166667,10.216667
WTN,53.166667,-0.533333
BGT,34.593056,-113.170278
HLN,46.6,-111.983333
IDP,16.533333,-88.416667
VNA,15.716667,106.4
LAQ,30.166667,21.666667
MGU,15.133333,97.916667
FAN,58.1,6.633333
CHB,35.416667,74.083333
LRG,30.366667,68.616667
YIO,72.683333,-78.0
KWD,-1.9500000000000000,124.966667
GLF,8.666667,-83.083333
BWK,43.261944,16.655
LEV,-17.683333,178.833333
PIS,46.583333,0.30000000000000000
ANL,-11.5,16.75
LTP,-19.2,144.383333
RBQ,-14.45,-67.55
LLN,-3.75,138.666667
GAP,-6.05,145.966667
HLW,-28.016667,32.25
IOM,54.083333,-4.623889
LCB,-1.55,-47.883333
YYC,51.113889,-114.020278
YXE,52.166667,-106.683333
GEC,35.237222,33.720278
SKM,5.877778,-57.175
PAT,25.590278,85.089722
BJW,-8.783333,120.966667
TAX,14.916667,-91.75
FRL,44.2,12.066667
KIJ,37.95,139.116667
TDK,45.015556,78.373889
IBL,-21.705833,35.451389
XUV,58.383333,6.95
HWO,26.001389,-80.240556
JPN,49.0,-72.5
RBD,7.716667,40.916667
LRM,18.450833,-68.911944
GCJ,-25.986389,28.14
WXF,51.883333,-0.566666999999999
BLH,33.616667,-114.716667
GAC,14.5,-88.533333
SCO,43.86,51.091944
LBK,0.4,40.95
KLS,46.15,-122.9
ODW,48.283333,-122.616667
CTT,43.255556,5.788889
VIH,38.316667,-90.833333
KWF,55.3,-133.25
LBO,-4.966667,23.383333
HBD,25.8,43.3
JUL,-15.483333,-70.15
GRW,39.066667,-28.0
DUG,31.466667,-109.6
PVZ,41.733333,-81.216667
YCM,43.2,-79.166667
KKP,-15.583333,143.95
AGJ,26.833333,127.166667
MYD,-3.229444,40.101667
UCN,5.9,-10.083333
KKE,-35.262778,173.911944
XKC,66.0,12.583333
DNK,48.45,34.983333
MRW,54.685833,11.435
KBF,-3.75,138.333333
GET,-28.783333,114.7
GFF,-34.25,146.066667
PKT,-14.25,129.533333
YMW,46.272778,-75.990556
SYS,34.833889,127.616944
XIE,19.616667,100.825
YBN,44.283333,-79.916667
SZV,39.766667,98.566667
APK,-15.083333,-145.333333
PBK,-34.2,150.616667
INW,35.021944,-110.7225
MDO,59.45,-146.316667
HIH,-20.166667,148.95
INJ,-25.85,148.55
JAN,32.311111,-90.075833
KPM,-5.333333,143.916667
ZIG,12.55,-16.283333
MTS,-26.523611,31.3125
AMW,42.0,-93.616667
JHG,22.016667,100.8
MMD,25.833333,131.25
PCS,-7.083333,-41.466667
ZFA,62.166667,-133.666667
VOL,39.333333,22.841667
CAS,33.583333,-7.5
ROR,7.367222,134.544167
WOA,-6.8,145.883333
KHE,46.633333,32.933333
ELN,47.033333,-120.533333
CVG,39.048889,-84.667778
LGB,33.816667,-118.15
MSM,-4.833333,17.85
BBA,-45.916667,-71.7
JNI,-34.583333,-60.966667
FLY,-35.65,145.583333
ENC,46.033333,6.583333
LWT,47.05,-109.466667
MQB,40.45,-90.616667
DSL,8.0,-10.8
JOC,1.083333,-77.55
GYY,41.616389,-87.412778
PYL,60.683333,-147.916667
PSJ,-1.383333,120.733333
BRT,-11.766667,130.633333
LUT,-15.433333,144.816667
GSN,-31.866667,138.2
YEG,53.309722,-113.579722
CZM,20.516667000000000,-86.933333
ICO,11.45,123.266667
DES,-4.999722,55.016667
EBD,13.166667,30.25
FON,18.8,-72.9
MSW,15.67,39.37
PGB,-7.016667,141.55
FUK,33.583333,130.45
NEU,20.416667,104.066667
BLG,2.65,113.766667
MTY,25.778333,-100.106389
HCR,62.15,-159.783333
VCC,4.016667,9.2
WYS,44.683333,-111.116667
GMP,37.558333,126.790556
TLB,34.126389,72.810278
END,36.339167,-97.916389
WST,41.333333,-71.766667
KML,-19.5,140.083333
YET,53.583333,-116.433333
MSA,53.833333,-92.0
ZWL,58.116667,-103.158333
KZS,36.133333,29.566667
MZU,26.333333,85.508333
NTI,-2.1,133.516667
FUJ,32.666667,128.833333
AYC,8.6,-73.616667
TKX,-14.466667,-1.966667
ARU,-21.183333,-50.416667
AEY,65.65,-18.083333
GRC,4.6,-8.166667
JKV,31.869444,-95.2175
PNE,40.083333,-75.016667
GSO,36.097778,-79.937222
BXG,-36.739444,144.329722
GBL,-11.666667,133.416667
UEE,-42.0,145.508333
AUF,47.846389,3.496667
KAI,5.15,-59.483333
GOP,26.733333000000000,83.45
VIC,45.574167,11.516667
TJK,41.283333,32.7
TNE,30.51,-8.28
LIF,-20.766667000000000,167.233333
TNF,48.749722,2.111111
BXJ,45.083333,74.016667
LXG,20.966667,101.4
SYH,28.783333,83.7
YGC,51.2,-96.45
YYT,47.618611,-52.751944
BKP,-21.033333,138.25
SNM,-14.866667,-65.583333
DNI,14.383333,33.533333
WKK,59.266667,-158.633333
GPZ,47.216667,-93.516667
TOJ,40.496667,-3.445833
ASB,37.95,58.383333
URZ,32.9,66.616667
YLS,49.066667,-77.0
YTD,55.316667,-97.7
YNC,52.997222,-78.833333
CUW,58.35,-133.766667
BIT,29.533333,80.433333
HNB,38.3,-86.95
OPF,25.906944,-80.278333
NBB,3.333333,-70.333333
MEN,44.5,3.533333
FOU,-1.2,10.783333
NAF,2.75,117.05
JDA,44.416667,-118.95
DFI,41.283333,-84.366667
SMN,45.183333,-113.916667
SAS,33.316667,-115.983333
LGI,23.25,-75.133333
OZU,7.566667,-80.6
HQM,46.966667,-123.933333
LUR,68.866667,-166.1
ARY,-37.309444,142.988611
SWH,-35.383333,143.55
MEU,-0.884444,-52.6
EBU,45.5,4.5
FGU,-15.0,-142.0
LDZ,-24.8,31.5
HLF,57.525833,15.823333
MME,54.666667,-1.75
CEY,36.666667,-88.366667
DEO,42.312778,-83.218889
CPE,19.833333,-90.516667
GZA,31.235556,34.268333
WAO,-7.666667,145.0
OSP,54.466667,17.016667
ADA,36.982222,35.280278
MVF,-5.183333,-37.333333
KLE,10.1,14.45
YNR,50.836111,-96.957222
YTM,46.25,-74.583333
YBD,46.25,-60.083333
EAA,64.766667,-141.15
MTN,39.183333,-76.683333
RZH,34.666667,-118.0
RIC,37.5,-77.316667
BYI,42.533333,-113.766667
BLA,10.121389,-64.695833
SEO,7.966667,-6.666667
VJQ,-15.5,37.016667
HIR,-9.416667,160.0
LTN,51.866667,-0.366666999999999
MND,4.516667,-73.283333
PSD,31.283333,32.233333
CFR,49.183333,-0.45
CNC,-10.05,143.066667
NVP,-5.133333,-60.366667
YIG,50.383333,-125.133333
PSS,-27.416667,-55.95
DAJ,-9.433333,142.516667
WAZ,-28.15,151.95
JNA,-15.473889,-44.385556
PBX,-10.860556,-51.684444
AJS,26.733333000000000,-113.583333
DLB,56.741667,23.891111
SUZ,-7.166667,143.916667
KGD,54.726389,20.575278
BHM,33.566667,-86.75
LUC,-16.75,179.416667
GTR,33.466667,-88.383333
PTR,57.833333,-153.25
RIE,45.5,-91.733333
KIK,35.516667,44.3
MID,20.933333,-89.666667
ULY,54.401111,48.800278
CMX,47.123611,-88.573333
BAM,40.633333,-116.933333
TIK,35.414722,-97.386667
MQP,-25.185,31.116667
VIT,42.85,-2.666667
JAO,9.716667,-82.983333
TMT,-13.466667,-48.75
TAF,35.716667,-0.716666999999999
BLT,-23.583333,148.883333
ODL,-26.833333,140.75
FLS,-40.083333,148.0
CJH,51.25,-1.083333
ADN,5.666667,-75.883333
BGA,7.1,-73.15
IVL,68.6,27.416667
ZTT,51.778889,14.364444
PEX,65.116667,57.133333
KYP,19.433333,93.533333
BPA,40.75,-73.483333
NNL,60.0,-154.816667
UDD,33.733333,-116.266667
PDZ,9.966667,-62.233333
CCI,-27.25,-52.033333
ITA,-3.2,-58.5
JCB,-27.166667,-51.516667
DIG,26.125556,109.3075
EGC,44.833333,0.516667
GIM,-0.016666999999999000,11.4
SIJ,66.166667,-18.933333
NRM,15.25,-7.283333
CLQ,19.3,-103.666667
BWJ,-6.4,146.9
ABZ,57.2,-2.2
ZRZ,49.0,-72.5
VIX,-20.3,-40.25
YCY,70.483333,-68.516667
ZGF,49.033333,-118.466667
YLE,63.15,-117.266667
MTD,-16.983333,130.55
DKR,14.739722,-17.490278
PNA,42.766667,-1.641667
MQJ,37.516667,36.45
XQH,52.966667,-1.166667
SXC,-21.583333,-67.583333
CGD,29.033333,111.683333
MSK,36.850833,27.076111
RSX,44.984722,-73.352222
KUD,6.916667,116.833333
BSE,1.8,109.766667
RDB,68.032222,-162.899167
CFI,-17.15,131.35
DBY,-27.155278,151.267222
RBO,-18.333333,-59.75
PXU,14.003056,108.021389
BBZ,-13.533333,23.116667
WKI,-18.366667,26.483333
BHG,15.833333,-84.833333
CAA,14.883333,-85.883333
YDG,44.5,-66.166667
MVP,1.133333,-70.05
HTH,38.535278,-118.633611
LFI,52.166667,-2.016667
NUI,70.216667,-150.916667
YPJ,59.066667,-69.55
YYA,50.4,-123.133333
YUX,68.783333,-81.233333
SPY,4.733333,-6.666667
SZE,1.55,110.666667
MDZ,-32.833333,-68.783333
BNX,44.766667,17.183333
OMS,54.966667,73.3
NKB,-18.5,124.833333
INN,47.266667,11.35
HUZ,23.083333,114.4
LLF,26.233333,111.616667
MCH,-3.266667,-79.983333
JIJ,9.666667,38.75
TBZ,38.131944,46.240278
WBE,-14.533333,48.7
KLL,59.116667,-156.883333
MFE,26.175833,-98.238611
SBY,38.333333,-75.516667
LWH,-18.633333,138.633333
TND,20.7,-76.516667
KVU,-18.216667,177.733333
TFB,-5.1,141.466667
TFI,-9.083333,149.316667
DKS,73.516667,80.366667
LEI,36.833333,-2.45
IVC,-46.415,168.32
GHM,35.783333,-87.466667
DAD,16.033333,108.183333
AJA,41.916667,8.8
FDH,47.666667,9.516667
NRD,53.708333,7.15
GAK,62.3,-145.3
LNR,43.183333,-90.2
PHA,11.616667,108.95
NMU,8.0,168.166667
AYU,-6.333333,145.9
TYL,-4.566667,-81.283333
OSZ,54.25,16.25
BEG,44.819167,20.306944
MAB,-5.366667,-49.166667
RRN,-6.0,-50.3
YML,47.5975,-70.223889
YPX,60.5,-77.233333
JUR,-30.269722,115.05
SSK,-19.333333,128.133333
LDK,58.466667,13.168611
ORB,59.25,15.233333
DAM,33.483333,36.233333
HRT,54.05,-1.25
HKB,63.866667,-148.966667
PTS,37.45,-94.733333
LRT,47.766667,-3.45
POG,-0.716666999999999,8.75
CYL,15.483333,-86.683333
YQG,42.266667,-82.966667
OLD,44.95,-68.666667
PBG,44.650833,73.468056
SVT,-18.616667,24.066667
IMP,-5.5,-47.416667
SSD,1.916667,-67.1
CTB,48.633333,-112.333333
BNK,-28.868889,153.5625
MKY,-21.166667,149.183333
XML,-34.766667,137.6
OEC,-9.25,124.4
BDH,26.55,54.883333
CGA,55.483333,-133.15
MIV,39.366667,-75.083333
SGY,59.483333,-135.3
AUW,44.766667,-89.680556
XNA,36.281667,-94.306667
PUA,-2.4,150.233333
CIX,-6.783333,-79.833333
CIH,36.183333,113.133333
GMB,8.283333,34.583333
KOK,63.833333,23.15
LCC,40.25,18.133333
OKA,26.333333,127.833333
KBI,2.866667,9.983333
YHB,52.816667,-102.311389
GTB,3.7,98.166667
OSK,57.351944,16.498333
KSE,0.166666999999999,30.1
HVR,48.55,-109.766667
DJN,64.033333,-145.683333
HHR,33.916667,-118.35
LSN,37.066667,-120.85
BOZ,6.316667,16.383333
KOW,25.9,114.916667
LCX,23.866667,109.25
NUH,5.65,-72.2
DNR,48.583333,-2.083333
FMO,51.95,7.616667
PVK,38.926389,20.765278
DRH,-2.8,138.316667
SUP,-7.066667,113.933333
OKF,-19.166667,15.933333
CZS,-7.599444,-72.769444
LDB,-23.333333,-51.133333
ZKB,-8.516667,30.666667
JGC,35.975,-112.140278
SBM,43.762222,-87.850833
HAK,19.983333,110.033333
XZJ,37.716667,28.966667
INZ,27.25,2.516667
NRG,-32.933333,117.166667
SYF,3.483333,-77.2
TIC,7.083333,171.916667
ULO,49.983333,92.066667
AAQ,44.9,37.316667
RVH,59.983333,30.6
OLJ,-14.883333,166.55
BLL,55.733333,9.15
LAI,48.75,-3.483333
TCK,-4.1,143.383333
VIK,39.733333,36.4
BKS,-3.766667,102.3
LKU,3.416667,35.883333
